STATE,STATE FIPS,COUNTY,COUNTY FIPS,FACILITY,EIS ID,ADDRESS,CITY,ZIP CODE,POLLUTANT,POLLUTANT TYPE,EMISSIONS,UNIT OF MEASURE,FACILITY TYPE,NAICS CODE,NAICS DESCRIPTION
CA,06,Alameda,06001,ORO LOMA SANITARY DISTRICT,18130511,1844 BOCKMAN ROAD,SAN LORENZO,94580,Nitrogen Oxides,CAP,0.0141563,TON,,237110,WATER AND SEWER LINE AND RELATED STRUCTURES CONSTRUCTION.
CA,06,Alameda,06001,SAFEWAY INC,18160611,1701 SANTA RITA ROAD,PLEASANTON,94566,Nitrogen Oxides,CAP,0.01411912,TON,,445110,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES.
CA,06,Alameda,06001,SAFEWAY INC,18133111,4495 1ST STREET,LIVERMORE,94551,Nitrogen Oxides,CAP,0.01411589,TON,,445110,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES.
CA,06,Alameda,06001,AC TRANSIT,311511,1758 SABRE STREET,HAYWARD,94545,Nitrogen Oxides,CAP,0.014075352,TON,,488490,OTHER SUPPORT ACTIVITIES FOR ROAD TRANSPORTATION.
CA,06,Alameda,06001,DBA MANHEIM SAN FRANCISCO BAY,14241711,967 W INDUSTRIAL PKWY,HAYWARD,94545,Nitrogen Oxides,CAP,0.01407535,TON,,339113,SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING.
CA,06,Alameda,06001,ALAMEDA COUNTY PUBLIC WORKS AGENCY,13985211,951 TURNER COURT,HAYWARD,94545,Nitrogen Oxides,CAP,0.01407535,TON,,922190,"OTHER JUSTICE, PUBLIC ORDER, AND SAFETY ACTIVITIES."
CA,06,Alameda,06001,IKANOS COMMUNICATIONS,16010711,47669 FREMONT BLVD,FREMONT,94538,Nitrogen Oxides,CAP,0.01407535,TON,,334413,SEMICONDUCTOR AND RELATED DEVICE MANUFACTURING.
CA,06,Alameda,06001,FOUR POINTS BY SHERATON,10485611,1603 POWELL STREET,EMERYVILLE,94608,Nitrogen Oxides,CAP,0.01407535,TON,,721110,HOTELS (EXCEPT CASINO HOTELS) AND MOTELS.
CA,06,Alameda,06001,COUNTY OF ALAMEDA - PUBLIC WORKS AGENCY,14271411,8TH AVE & BETWEEN FALLON ST,OAKLAND,94607,Nitrogen Oxides,CAP,0.01399859,TON,,922190,"OTHER JUSTICE, PUBLIC ORDER, AND SAFETY ACTIVITIES."
CA,06,Alameda,06001,BAY STREET APARTMENTS BY WINDSOR,14248011,5684 BAY STREET,EMERYVILLE,94608,Nitrogen Oxides,CAP,0.01384076,TON,,531110,LESSORS OF RESIDENTIAL BUILDINGS AND DWELLINGS.
CA,06,Alameda,06001,VERIZON WIRELESS (HWY 580-GROVE),10468811,HWY 580 GROVE,CASTRO VALLEY,94546,Nitrogen Oxides,CAP,0.01377156,TON,,517112,
CA,06,Alameda,06001,"LIVERMORE OAKS JOINT VENTURE, LLC",18133611,801 CHALLENGER STREET,LIVERMORE,94551,Nitrogen Oxides,CAP,0.013482298,TON,,531120,LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES).
CA,06,Alameda,06001,"WAL-MART STORES, INC C/O APTIM",15732311,15555 HESPARIAN BLVD,SAN LEANDRO,94579,Nitrogen Oxides,CAP,0.01347106,TON,,813110,RELIGIOUS ORGANIZATIONS.
CA,06,Alameda,06001,CITY OF DUBLIN,10482611,4800 FALLON ROAD,DUBLIN,94568,Nitrogen Oxides,CAP,0.01337158,TON,,921190,OTHER GENERAL GOVERNMENT SUPPORT.
CA,06,Alameda,06001,"MALLAR INDUSTRIAL FINISHING, INC",15784911,4500 ENTERPRISE ST,FREMONT,94539,Nitrogen Oxides,CAP,0.01335532,TON,,332812,"METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS."
CA,06,Alameda,06001,THE HOME DEPOT #0625,13818911,1933 DAVIS STREET,SAN LEANDRO,94577,Nitrogen Oxides,CAP,0.01323847,TON,,455110,
CA,06,Alameda,06001,OLDCASTLE BUILDING,18787211,6850 STEVENSON BLVD,FREMONT,94538,Nitrogen Oxides,CAP,0.01317994,TON,,327390,OTHER CONCRETE PRODUCT MANUFACTURING.
CA,06,Alameda,06001,CITY OF HAYWARD,13807911,28758 FAIRVIEW AVE,HAYWARD,94544,Nitrogen Oxides,CAP,0.01305472,TON,,922190,"OTHER JUSTICE, PUBLIC ORDER, AND SAFETY ACTIVITIES."
CA,06,Alameda,06001,SF BAY AREA RAPID TRANSIT DISTRICT,18131711,45129 WARM SPRINGS BLVD,FREMONT,94539,Nitrogen Oxides,CAP,0.01290781,TON,,485119,OTHER URBAN TRANSIT SYSTEMS.
CA,06,Alameda,06001,"INPHENIX, INC",10481311,250 N MINES ROAD,LIVERMORE,94551,Nitrogen Oxides,CAP,0.0129024,TON,,334413,SEMICONDUCTOR AND RELATED DEVICE MANUFACTURING.
CA,06,Alameda,06001,VERIZON WIRELESS (MISSION TENNYSON),14250811,275 INDUSTRIAL PKWY,HAYWARD,94544,Nitrogen Oxides,CAP,0.01287678,TON,,517112,
CA,06,Alameda,06001,CITY OF HAYWARD PUBLIC WORKS UTILITIES,14123911,1810 PACHECO WAY,HAYWARD,94544,Nitrogen Oxides,CAP,0.01279113,TON,,922190,"OTHER JUSTICE, PUBLIC ORDER, AND SAFETY ACTIVITIES."
CA,06,Alameda,06001,KAISER PERMANENTE MEDICAL CENTER,10502911,7601 STONERIDGE DRIVE,PLEASANTON,94588,Nitrogen Oxides,CAP,0.01277338,TON,,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS.
CA,06,Alameda,06001,PS BUSINESS PARKS,18542411,3825 BAY CENTER PLACE,HAYWARD,94545,Nitrogen Oxides,CAP,0.01256255,TON,,541714,
CA,06,Alameda,06001,ALAMEDA COUNTY GSA,1106511,2200 FAIRMONT DRIVE,SAN LEANDRO,94578,Nitrogen Oxides,CAP,0.01243323,TON,,921190,OTHER GENERAL GOVERNMENT SUPPORT.
CA,06,Alameda,06001,VERIZON WIRELESS - (EAST 14TH & 98TH),10487211,10950 INTERNATIONAL BLVD,OAKLAND,94619,Nitrogen Oxides,CAP,0.01243323,TON,,517112,
CA,06,Alameda,06001,VERIZON WIRELESS - HWY 238/880,14270911,536 LEWELLING BOULEVARD,SAN LEANDRO,94579,Nitrogen Oxides,CAP,0.01242656,TON,,517112,
CA,06,Alameda,06001,VERIZON WIRELESS (TASSAJARA ROAD SOUTH),14259511,6407 TASSAJARA RD,DUBLIN,94568,Nitrogen Oxides,CAP,0.0123842,TON,,517112,
CA,06,Alameda,06001,CITY OF SAN LEANDRO FIRE STATION #11,10478711,14903 CATALINA STREET,SAN LEANDRO,94577,Nitrogen Oxides,CAP,0.0123122,TON,,221112,FOSSIL FUEL ELECTRIC POWER GENERATION.
CA,06,Alameda,06001,"W/L 2150 WEBSTER HOLDINGS VIII, L P",18545611,2150 WEBSTER STREET,OAKLAND,94612,Nitrogen Oxides,CAP,0.01230715,TON,,926130,"REGULATION AND ADMINISTRATION OF COMMUNICATIONS, ELECTRIC, GAS, AND OTHER UTILITIES."
CA,06,Alameda,06001,VERIZON WIRELESS (CONCANNON BLVD),14254811,950 CONCANNON BLVD,LIVERMORE,94550,Nitrogen Oxides,CAP,0.01228128,TON,,517112,
CA,06,Alameda,06001,ALAMEDA COUNTY PUBLIC WORKS AGENCY,13746711,"7065 EDEN SHORES, BUSINESS PARK",HAYWARD,94545,Nitrogen Oxides,CAP,0.01225656,TON,,925120,ADMINISTRATION OF URBAN PLANNING AND COMMUNITY AND RURAL DEVELOPMENT.
CA,06,Alameda,06001,ORO LOMA SANITARY DISTRICT,18130411,1360 TROJAN AVENUE,SAN LEANDRO,94579,Nitrogen Oxides,CAP,0.01224083,TON,,237110,WATER AND SEWER LINE AND RELATED STRUCTURES CONSTRUCTION.
CA,06,Alameda,06001,CITY OF SAN LEANDRO,10502711,835 E 14TH STREET,SAN LEANDRO,94577,Nitrogen Oxides,CAP,0.01219864,TON,,921190,OTHER GENERAL GOVERNMENT SUPPORT.
CA,06,Alameda,06001,PACIFIC RACING ASSOCIATION,10487511,1100 EASTSHORE HWY,ALBANY,94706,Nitrogen Oxides,CAP,0.012001965,TON,,711212,RACETRACKS.
CA,06,Alameda,06001,ALAMEDA COUNTY WATER DISTRICT,10517411,6833 REDEKER PLACE,NEWARK,94560,Nitrogen Oxides,CAP,0.01194767,TON,,221310,WATER SUPPLY AND IRRIGATION SYSTEMS.
CA,06,Alameda,06001,PROLOGIS,18543611,41066 BOYCE ROAD,FREMONT,94538,Nitrogen Oxides,CAP,0.011926352,TON,,221112,FOSSIL FUEL ELECTRIC POWER GENERATION.
CA,06,Alameda,06001,BERKELEY MILLWORK & FURNITURE CO,571611,2279 POPLAR STREET,OAKLAND,94607,Nitrogen Oxides,CAP,0.01175269,TON,,337122,NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING.
CA,06,Alameda,06001,ZONE 7 WATER AGENCY,17250911,2722 SANTA RITA ROAD,PLEASANTON,94566,Nitrogen Oxides,CAP,0.01172946,TON,,221310,WATER SUPPLY AND IRRIGATION SYSTEMS.
CA,06,Alameda,06001,"DOMAIN RESIDENCES, LLC",18490311,1389 JEFFERSON ST,OAKLAND,94612,Nitrogen Oxides,CAP,0.0112351,TON,,531120,LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES).
CA,06,Alameda,06001,CALTRANS - CALDECOTT TUNNEL,17247811,420 CALDECOTT LANE,OAKLAND,94618,Nitrogen Oxides,CAP,0.01080447,TON,,485210,INTERURBAN AND RURAL BUS TRANSPORTATION.
CA,06,Alameda,06001,ALAMEDA COUNTY GSA,14314611,480 4TH STREET,OAKLAND,94607,Nitrogen Oxides,CAP,0.0107911,TON,,921190,OTHER GENERAL GOVERNMENT SUPPORT.
CA,06,Alameda,06001,"PROTEUS DIGITAL HEALTH, INC",10468411,3911 TRUST WAY,HAYWARD,94545,Nitrogen Oxides,CAP,0.0107911,TON,,541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES.
CA,06,Alameda,06001,ARCHITECTURAL LIGHTING WORKS,195311,"28970 HOPKINS ST, BLDG A",HAYWARD,94545,Nitrogen Oxides,CAP,0.01075772,TON,,332812,"METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS."
CA,06,Alameda,06001,VERIZON WIRELESS (TELEGRAPH & BROADWAY),18494511,1404 FRANKLIN STREET,OAKLAND,94612,Nitrogen Oxides,CAP,0.01052452,TON,,517112,
CA,06,Alameda,06001,ORO LOMA SANITARY DISTRICT-RAILROAD LIFT STATION,18540911,GRANT AVE & RAILROAD AVE,SAN LORENZO,94580,Nitrogen Oxides,CAP,0.0105096,TON,,221320,SEWAGE TREATMENT FACILITIES.
CA,06,Alameda,06001,CITY OF ALAMEDA PUBLIC WORKS DEPARTMENT,16021911,2263 SANTA CLARA AVE,ALAMEDA,94501,Nitrogen Oxides,CAP,0.01046879,TON,,221112,FOSSIL FUEL ELECTRIC POWER GENERATION.
CA,06,Alameda,06001,WEST COAST QUARTZ INC,18793411,1000 CORPORATE WAY,FREMONT,94539,Nitrogen Oxides,CAP,0.01044184,TON,,334419,OTHER ELECTRONIC COMPONENT MANUFACTURING.
CA,06,Alameda,06001,SAFEWAY INC #691,18133411,1444 SHATTUCK PLCE,BERKELEY,94709,Nitrogen Oxides,CAP,0.01034642,TON,,445110,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES.
CA,06,Alameda,06001,JOHN HANSEN & SONS INC,17250611,327 CLAY STREET,OAKLAND,94607,Nitrogen Oxides,CAP,0.01031032,TON,,424490,OTHER GROCERY AND RELATED PRODUCTS MERCHANT WHOLESALERS.
CA,06,Alameda,06001,VERIZON WIRELESS (HESPERIAN & A STREET),18127611,19990 SKYWEST DRIVE,HAYWARD,94541,Nitrogen Oxides,CAP,0.01015919,TON,,517112,
CA,06,Alameda,06001,"SORAA, INC",15755211,6500 KAISER DRIVE,FREMONT,94555,Nitrogen Oxides,CAP,0.01007747,TON,,423690,OTHER ELECTRONIC PARTS AND EQUIPMENT MERCHANT WHOLESALERS.
CA,06,Alameda,06001,CITY OF FREMONT FIRE STATION #9,18540211,39609 STEVENSON PLACE,FREMONT,94538,Nitrogen Oxides,CAP,0.009932871,TON,,922160,FIRE PROTECTION.
CA,06,Alameda,06001,NEOPHOTONICS CORPORATION,10511511,40931 ENCYCLOPEDIA CIR,FREMONT,94538,Nitrogen Oxides,CAP,0.009905352,TON,,334413,SEMICONDUCTOR AND RELATED DEVICE MANUFACTURING.
CA,06,Alameda,06001,CITY OF UNION CITY,18776411,31880 ALVARADO BLVD,UNION CITY,94587,Nitrogen Oxides,CAP,0.009899221,TON,,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION.
CA,06,Alameda,06001,CLOROX SERVICES COMPANY,17249411,5060 JOHNSON DRIVE,PLEASANTON,94588,Nitrogen Oxides,CAP,0.009891463,TON,,541715,
CA,06,Alameda,06001,CITY OF HAYWARD EDEN SHORES L/S,14271911,2695 EDEN SHORES BLVD,HAYWARD,94544,Nitrogen Oxides,CAP,0.009852744,TON,,922190,"OTHER JUSTICE, PUBLIC ORDER, AND SAFETY ACTIVITIES."
CA,06,Alameda,06001,CITY OF HAYWARD PUBLIC WORKS UTILITIES,14071011,28251 INDUSTRIAL BLVD,HAYWARD,94545,Nitrogen Oxides,CAP,0.009815852,TON,,922190,"OTHER JUSTICE, PUBLIC ORDER, AND SAFETY ACTIVITIES."
CA,06,Alameda,06001,TARGET CORPORATION - T0328,10482111,7200 AMADOR PLAZA,DUBLIN,94568,Nitrogen Oxides,CAP,0.009795903,TON,,455110,
CA,06,Alameda,06001,PENUMBRA INCORPORATED,10505411,1401 HARBOR BAY PKWY,ALAMEDA,94502,Nitrogen Oxides,CAP,0.009693935,TON,,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING.
CA,06,Alameda,06001,CUSTOM CRAFT CABINETS INC,10496411,37533 ENTERPRISE CT #A,NEWARK,94560,Nitrogen Oxides,CAP,0.00955574,TON,,337211,WOOD OFFICE FURNITURE MANUFACTURING.
CA,06,Alameda,06001,KBSIII TOWERS AT EMERYVILLE LLC,16024911,1900 POWELL STREET,EMERYVILLE,94608,Nitrogen Oxides,CAP,0.009383568,TON,,221112,FOSSIL FUEL ELECTRIC POWER GENERATION.
CA,06,Alameda,06001,ALAMEDA COUNTY PUBLIC WORKS AGENCY,13984911,ADDISON WAY,HAYWARD,94545,Nitrogen Oxides,CAP,0.009102061,TON,,925120,ADMINISTRATION OF URBAN PLANNING AND COMMUNITY AND RURAL DEVELOPMENT.
CA,06,Alameda,06001,VERIZON WIRELESS (STANLEY BLVD),14244911,1493 OLIVINA AVENUE,LIVERMORE,94551,Nitrogen Oxides,CAP,0.009092736,TON,,517112,
CA,06,Alameda,06001,SEVENTH STREET PROPERTIES II,10478111,700 HEINZ AVENUE,BERKELEY,94710,Nitrogen Oxides,CAP,0.00903362,TON,,531110,LESSORS OF RESIDENTIAL BUILDINGS AND DWELLINGS.
CA,06,Alameda,06001,"USCG ,BASE ALAMEDA",13787211,"COAST GUARD IS, BLDG 44",ALAMEDA,94501,Nitrogen Oxides,CAP,0.008887567,TON,,221112,FOSSIL FUEL ELECTRIC POWER GENERATION.
CA,06,Alameda,06001,"AMPHENOL THERMOMETRICS, INC",197111,1055 MISSION COURT,FREMONT,94539,Nitrogen Oxides,CAP,0.008797093,TON,,334413,SEMICONDUCTOR AND RELATED DEVICE MANUFACTURING.
CA,06,Alameda,06001,EAST BAY DISCHARGERS AUTHORITY,168211,3700 ENTERPRISE AVE,HAYWARD,94545,Nitrogen Oxides,CAP,0.008724767,TON,Wastewater Treatment Facility,221320,SEWAGE TREATMENT FACILITIES.
CA,06,Alameda,06001,EAST BAY MUNICIPAL UTILITY DIST PSC,10502011,2901 OTIS DRIVE,ALAMEDA,94501,Nitrogen Oxides,CAP,0.0086798,TON,,221310,WATER SUPPLY AND IRRIGATION SYSTEMS.
CA,06,Alameda,06001,"CITY OF OAKLAND, ENVR SCVS DIVISION",14300311,5050 COLISEUM WAY,OAKLAND,94601,Nitrogen Oxides,CAP,0.008656792,TON,,624230,EMERGENCY AND OTHER RELIEF SERVICES.
CA,06,Alameda,06001,BNSF RAILWAY CO,10481011,333 MARITIME STREET,OAKLAND,94607,Nitrogen Oxides,CAP,0.008540064,TON,,482112,SHORT LINE RAILROADS.
CA,06,Alameda,06001,ALAMEDA COUNTY PUBLIC WORKS AGENCY,13791011,J3 PMP STTN UNN BLVD,UNION CITY,94587,Nitrogen Oxides,CAP,0.008522626,TON,,925120,ADMINISTRATION OF URBAN PLANNING AND COMMUNITY AND RURAL DEVELOPMENT.
CA,06,Alameda,06001,VERIZON WIRELESS (HWY 580-GREENVILLE),10468911,"HWY 580, NORTHFRONT RD",LIVERMORE,94550,Nitrogen Oxides,CAP,0.008496488,TON,,517112,
CA,06,Alameda,06001,"1200 ASHBY, LLC",18129911,3015 SAN PABLO AVE,BERKELEY,94702,Nitrogen Oxides,CAP,0.008300144,TON,,531120,LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES).
CA,06,Alameda,06001,EAST BAY MUNICIPAL UTILITY DIST PSB,10502111,3100 MARINA DRIVE,ALAMEDA,94501,Nitrogen Oxides,CAP,0.008270345,TON,,221310,WATER SUPPLY AND IRRIGATION SYSTEMS.
CA,06,Alameda,06001,S F BAY AREA RAPID TRANSIT DISTRICT,10498411,699 B STREET,HAYWARD,94541,Nitrogen Oxides,CAP,0.00821062,TON,,488111,AIR TRAFFIC CONTROL.
CA,06,Alameda,06001,SAINT PAULS TOWER,10502511,100 BAY PLACE,OAKLAND,94610,Nitrogen Oxides,CAP,0.008168631,TON,,531110,LESSORS OF RESIDENTIAL BUILDINGS AND DWELLINGS.
CA,06,Alameda,06001,CITY OF OAKLAND ENVIR SVCS DIVISION,13787311,1006 AMITO DRIVE,OAKLAND,94618,Nitrogen Oxides,CAP,0.008165656,TON,,922160,FIRE PROTECTION.
CA,06,Alameda,06001,CULTURED MARBLE PRODUCTS,772611,2701 MERCED STREET,SAN LEANDRO,94577,Nitrogen Oxides,CAP,0.008046588,TON,,327991,CUT STONE AND STONE PRODUCT MANUFACTURING.
CA,06,Alameda,06001,CITY OF FREMONT,15954811,37299 NILES BLVD,FREMONT,94536,Nitrogen Oxides,CAP,0.007978378,TON,,921190,OTHER GENERAL GOVERNMENT SUPPORT.
CA,06,Alameda,06001,CITY OF DUBLIN/PUBLIC WORKS,18539811,100 CIVIC PLAZA,DUBLIN,94568,Nitrogen Oxides,CAP,0.007961873,TON,,921110,EXECUTIVE OFFICES.
CA,06,Alameda,06001,SEA WEST FEDERAL CREDIT UNION ALAMEDA,10470711,"COAST GUARD IS, BLDG 53",ALAMEDA,94501,Nitrogen Oxides,CAP,0.007602098,TON,,522130,CREDIT UNIONS.
CA,06,Alameda,06001,OMRON STI,805811,6550 DUMBARTON CIR,FREMONT,94555,Nitrogen Oxides,CAP,0.007475423,TON,,334514,TOTALIZING FLUID METER AND COUNTING DEVICE MANUFACTURING.
CA,06,Alameda,06001,PORT OF OAKLAND,14314811,JACK LONDON SQUARE,OAKLAND,94607,Nitrogen Oxides,CAP,0.007448125,TON,,488111,AIR TRAFFIC CONTROL.
CA,06,Alameda,06001,INTEMATIX CORPORATION,13799511,46410 SO FREMONT BLVD,FREMONT,94538,Nitrogen Oxides,CAP,0.007361446,TON,,325199,ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING.
CA,06,Alameda,06001,WINDSTREAM,18545511,427 14TH STREET,OAKLAND,94612,Nitrogen Oxides,CAP,0.007337473,TON,,531312,NONRESIDENTIAL PROPERTY MANAGERS.
CA,06,Alameda,06001,SAN LEANDRO SURGERY CENTER,1107511,15035 E 14TH STREET,SAN LEANDRO,94578,Nitrogen Oxides,CAP,0.007327245,TON,"Institutional (school, hospital, prison, etc.)",622110,GENERAL MEDICAL AND SURGICAL HOSPITALS.
CA,06,Alameda,06001,NEWPARK MALL LP,18786811,400 NEWPARK MALL,NEWARK,94560,Nitrogen Oxides,CAP,0.007321288,TON,,455110,
CA,06,Alameda,06001,ALAMEDA COUNTY GSA,18490411,1111 JACKSON STREET,OAKLAND,94612,Nitrogen Oxides,CAP,0.007294972,TON,,921190,OTHER GENERAL GOVERNMENT SUPPORT.
CA,06,Alameda,06001,PACIFIC GAS AND ELECTRIC,10497811,7205 NATIONAL DRIVE,LIVERMORE,94550,Nitrogen Oxides,CAP,0.007237636,TON,,221112,FOSSIL FUEL ELECTRIC POWER GENERATION.
CA,06,Alameda,06001,PEERY/ARRILLAGA,18541711,34700 CAMPUS DRIVE,FREMONT,94555,Nitrogen Oxides,CAP,0.007221379,TON,,221112,FOSSIL FUEL ELECTRIC POWER GENERATION.
CA,06,Alameda,06001,BERKELEY CENTRAL,17244111,2055 CENTER STREET,BERKELEY,94704,Nitrogen Oxides,CAP,0.007127459,TON,,236116,NEW MULTIFAMILY HOUSING CONSTRUCTION (EXCEPT OPERATIVE BUILDERS).
CA,06,Alameda,06001,"SEARS, #1019",13818711,1700 STONERIDGE MALL RD,PLEASANTON,94588,Nitrogen Oxides,CAP,0.007037676,TON,,455211,
CA,06,Alameda,06001,"JUDICIAL COUNCIL OF CALIFORNIA, JCC 01-H1",13981511,39439 PASEO PADRE PKWY,FREMONT,94538,Nitrogen Oxides,CAP,0.007037676,TON,,921190,OTHER GENERAL GOVERNMENT SUPPORT.
CA,06,Alameda,06001,"CITY OF OAKLAND , ENVR SCVS DIVISION",13782611,463 51ST STREET,OAKLAND,94610,Nitrogen Oxides,CAP,0.006959373,TON,,921190,OTHER GENERAL GOVERNMENT SUPPORT.
CA,06,Alameda,06001,2929 SEVENTH STREET LLC,13748111,2929 7TH STREET,BERKELEY,94710,Nitrogen Oxides,CAP,0.006909403,TON,,221112,FOSSIL FUEL ELECTRIC POWER GENERATION.
CA,06,Alameda,06001,ALAMEDA COUNTY GSA,14249611,1221 OAK STREET,OAKLAND,94612,Nitrogen Oxides,CAP,0.006766622,TON,,922190,"OTHER JUSTICE, PUBLIC ORDER, AND SAFETY ACTIVITIES."
CA,06,Alameda,06001,SAFEWAY INC #309,18130711,39100 ARGONAUT WAY,FREMONT,94538,Nitrogen Oxides,CAP,0.006751887,TON,,445110,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES.
CA,06,Alameda,06001,BAY AREA BODYSHOP,476911,38472 CEDAR BLVD,NEWARK,94560,Nitrogen Oxides,CAP,0.006677666,TON,"Auto Body, Painting, or Repair Shop",811121,"AUTOMOTIVE BODY, PAINT, AND INTERIOR REPAIR AND MAINTENANCE."
CA,06,Alameda,06001,ALLEGRO COFFEE COMPANY,18128911,1011 GILMAN STREET,BERKELEY,94710,Nitrogen Oxides,CAP,0.006624244,TON,,311920,COFFEE AND TEA MANUFACTURING.
CA,06,Alameda,06001,"CROSSINGS AT 880 INDUSTRIAL, LLC",18130111,48688 FREMONT BLVD,FREMONT,94538,Nitrogen Oxides,CAP,0.006564508,TON,,531120,LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES).
CA,06,Alameda,06001,"CROSSING AT 880 INDUSTRIAL, LLC",18344911,49088 FREMONT BLVD,FREMONT,94538,Nitrogen Oxides,CAP,0.006564094,TON,,531120,LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES).
CA,06,Alameda,06001,MEADOWLARK FIELD,11827011,Unknown,LIVERMORE,00000,Nitrogen Oxides,CAP,0.006502145,TON,Airport,48811,AIRPORT OPERATIONS
CA,06,Alameda,06001,VERIZON WIRELESS - EAST 14TH/HIGH STREET,10472311,742 45TH AVENUE,OAKLAND,94601,Nitrogen Oxides,CAP,0.0064168,TON,,517112,
CA,06,Alameda,06001,"CROSSINGS AT 880 INDUSTRIAL, LLC",18345011,48888 FREMONT BLVD,FREMONT,94538,Nitrogen Oxides,CAP,0.0063424,TON,,531120,LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES).
CA,06,Alameda,06001,EAST BAY MUNICIPAL UTILITY DIST PSJ,14115411,2201 FREDERICK ST,OAKLAND,94606,Nitrogen Oxides,CAP,0.006333909,TON,,221310,WATER SUPPLY AND IRRIGATION SYSTEMS.
CA,06,Alameda,06001,"34175 ARDENWOOD VENTURE, LLC",18128411,34175 ARDENWOOD BLVD,FREMONT,94555,Nitrogen Oxides,CAP,0.00633024,TON,,531312,NONRESIDENTIAL PROPERTY MANAGERS.
CA,06,Alameda,06001,OAKLAND LOGISTICS CENTER LLC C/O JLL,18132011,8350 PARDEE DRIVE,OAKLAND,94621,Nitrogen Oxides,CAP,0.006256614,TON,,484110,"GENERAL FREIGHT TRUCKING, LOCAL."
CA,06,Alameda,06001,ALAMEDA COUNTY FLOOD CONTROL,18129211,3000 DAVIS STREET,SAN LEANDRO,94577,Nitrogen Oxides,CAP,0.006080847,TON,,924110,ADMINISTRATION OF AIR AND WATER RESOURCE AND SOLID WASTE MANAGEMENT PROGRAMS.
CA,06,Alameda,06001,GERALD MACAULEY,336711,212 SAN LEANDRO BLVD,SAN LEANDRO,94577,Nitrogen Oxides,CAP,0.00601019,TON,,531120,LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES).
CA,06,Alameda,06001,EAST BAY MUNICIPAL UTILITY DISTR CT,14286511,1001 W RED LINE AVE,ALAMEDA,94501,Nitrogen Oxides,CAP,0.005992667,TON,,221310,WATER SUPPLY AND IRRIGATION SYSTEMS.
CA,06,Alameda,06001,WALMART #1972,15925911,2700 LAS POSITAS ROAD,LIVERMORE,94551,Nitrogen Oxides,CAP,0.005986458,TON,,455110,
CA,06,Alameda,06001,WASHINGTON HOSPITAL,12506211,Unknown,FREMONT,00000,Nitrogen Oxides,CAP,0.005926796,TON,Airport,48811,AIRPORT OPERATIONS
CA,06,Alameda,06001,INFINEON RACEWAY PAD 2,16097311,UNKNOWN,SONOMA,00000,Nitrogen Oxides,CAP,0.005926796,TON,Airport,48811,AIRPORT OPERATIONS
CA,06,Alameda,06001,PG&E LIVERMORE TRAINING CENTER,16098311,UNKNOWN,LIVERMORE,00000,Nitrogen Oxides,CAP,0.005926796,TON,Airport,48811,AIRPORT OPERATIONS
CA,06,Alameda,06001,SUTTER MEDICAL CENTER CASTRO VALLEY,16099011,UNKNOWN,CASTRO VALLEY,00000,Nitrogen Oxides,CAP,0.005926796,TON,Airport,48811,AIRPORT OPERATIONS
CA,06,Alameda,06001,CHILDREN'S HOSPITAL OAKLAND,11650611,Unknown,OAKLAND,00000,Nitrogen Oxides,CAP,0.005926796,TON,Airport,48811,AIRPORT OPERATIONS
CA,06,Alameda,06001,CAMP PARKS,11846311,Unknown,PLEASANTON,00000,Nitrogen Oxides,CAP,0.005926796,TON,Airport,48811,AIRPORT OPERATIONS
CA,06,Alameda,06001,FIRST INTERSTATE BANK OPERATIONS CENTER,12490011,Unknown,FREMONT,00000,Nitrogen Oxides,CAP,0.005926796,TON,Airport,48811,AIRPORT OPERATIONS
CA,06,Alameda,06001,ALAMEDA COUNTY GSA,14314511,1401 LAKESIDE DRIVE,OAKLAND,94612,Nitrogen Oxides,CAP,0.00586473,TON,,921190,OTHER GENERAL GOVERNMENT SUPPORT.
